REPORT_RECEIVED_DATE	IYEAR	REPORT_NUMBER	SUPPLEMENTAL_NUMBER	REPORT_TYPE	OPERATOR_ID	NAME	OPERATOR_STREET_ADDRESS	OPERATOR_CITY_NAME	OPERATOR_STATE_ABBREVIATION	OPERATOR_POSTAL_CODE	LOCAL_DATETIME	TIME_ZONE	DAYLIGHT_SAVINGS_IND	LOCATION_LATITUDE	LOCATION_LONGITUDE	COMMODITY_RELEASED_TYPE	COMMODITY_SUBTYPE	COMMODITY_DETAILS	UNINTENTIONAL_RELEASE_BBLS	INTENTIONAL_RELEASE_BBLS	RECOVERED_BBLS	FATALITY_IND	NUM_EMP_FATALITIES	NUM_CONTR_FATALITIES	NUM_ER_FATALITIES	NUM_WORKER_FATALITIES	NUM_GP_FATALITIES	FATAL	INJURY_IND	NUM_EMP_INJURIES	NUM_CONTR_INJURIES	NUM_ER_INJURIES	NUM_WORKER_INJURIES	NUM_GP_INJURIES	INJURE	ACCIDENT_IDENTIFIER	ACCIDENT_DETAILS	OPERATOR_TYPE	INCIDENT_IDENTIFIED_DATETIME	ON_OFF_SHORE	COMMUNICATION_STATE_FED_IND	PARTY_INITIATED_COMMUNICATION	INITIAL_RESPONDER_COM_DATETIME	ON_SITE_DATETIME	NRC_RPT_DATETIME	NRC_RPT_NUM	ADDITIONAL_NRC_REPORT_NUMBERS	IGNITE_IND	IGNITE_DATETIME	HOW_EXTINGUISHED	HOW_EXTINGUISHED_OTHER_DETAIL	PRODUCT_CONSUMED_BY_FIRE_BBLS	EXPLODE_IND	OIL_SPILL_RESP_PLAN_IND	OSRO_MOBILIZED_IND	OSRO_OPERATOR_NOTIFIED_DT	OSRO_ARRIVED_ON_SITE_DT	NUM_PUB_EVACUATED	ONSHORE_STATE_ABBREVIATION	ONSHORE_CITY_NAME	ONSHORE_COUNTY_NAME	FEDERAL	LOCATION_TYPE	CROSSING	BRIDGE_CROSSING_IND	BRIDGE_TYPE	RAILROAD_CROSSING_IND	RAILROAD_TYPE	ROAD_CROSSING_IND	ROAD_TYPE	WATER_CROSSING_IND	WATER_TYPE	WATER_NAME	WATER_DEPTH	WATER_SUBTYPE	YEAR_RECENT_ENG_EVALUATION	OFF_ACCIDENT_ORIGIN	OFFSHORE_STATE_ABBREVIATION	OFF_INSTATE_AREA	OFF_INSTATE_BLOCK	OFFSHORE_COUNTY_NAME	OCS_TYPE	OFF_OCS_AREA	OFF_OCS_BLOCK	ITEM_INVOLVED	PIPE_TYPE	JOINT_SUBTYPE	ITEM_INVOLVED_DETAILS	PIPE_DIAMETER	MATERIAL_INVOLVED	MATERIAL_DETAILS	PERCENT_PIPE_SMYS	CLASSIFICATION_PIPELINE_SYSTEM	WILDLIFE_IMPACT_IND	FISH_AQUATIC_IMPACT_IND	BIRDS_IMPACT_IND	TERRESTRIAL_IMPACT_IND	SOIL_CONTAMINATION	LONG_TERM_ASSESSMENT	REMEDIATION_IND	SURFACE_WATER_REMED_IND	GROUNDWATER_REMED_IND	SOIL_REMED_IND	VEGETATION_REMED_IND	WILDLIFE_REMED_IND	WATER_CONTAM_IND	OCEAN_SEAWATER_IND	SURFACE_CONTAM_IND	GROUNDWATER_CONTAM_IND	DRINKING_WATER_CONTAM_IND	PRIVATE_WELL_CONTAM_IND	PUBLIC_WATER_CONTAM_IND	AMOUNT_RELEASED_BBLS	REL_WATER_NAME	EST_COST_OPER_PAID	EST_COST_GAS_RELEASED	EST_COST_PROP_DAMAGE	EST_COST_EMERGENCY	EST_COST_ENVIRONMENTAL	EST_COST_OTHER	EST_COST_OTHER_DETAILS	PRPTY	NUM_PERSONS_HOSP_NOT_OVNGHT	NUM_INJURED_TREATED_BY_EMT	NUM_RESIDENT_BUILDING_AFFCTD	NUM_BUSINESS_BUILDING_AFFCTD	CAUSE	CAUSE_DETAILS	PREPARER_NAME	PREPARER_TITLE	PREPARER_EMAIL	PREPARER_TELEPHONE	PREPARER_FAX	LOCAL_CONTACT_NAME	LOCAL_CONTACT_EMAIL	LOCAL_CONTACT_TELEPHONE	NARRATIVE
6/1/2022	2022	20220038	36871	SUPPLEMENTAL FINAL	32619	"HILAND CRUDE, LLC"	"1001 LOUISIANA ST, SUITE 1000 "	HOUSTON	TX	77002	5/2/2022 4:30	MOUNTAIN	YES	48.09945	-104.34006	CRUDE OIL			0.38		0.38	NO						0	NO						0	"LOCAL OPERATING PERSONNEL, INCLUDING CONTRACTORS"		CONTRACTOR WORKING FOR THE OPERATOR	5/2/2022 4:30	ONSHORE	NO			5/2/2022 5:30		NRC NOTIFICATION NOT REQUIRED		NO						NO	NO			0	MT	BAINVILLE	ROOSEVELT	NO	TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY	NO																					OTHER			SWAGE ON DRA INJECTION SKID		MATERIAL OTHER THAN CARBON STEEL	STAINLESS STEEL		REPORTING-REGULATED GATHERING	NO				YES	NO	NO						NO									0	41	0	0	2500	0		2541	0	0	0	0	EQUIPMENT FAILURE	THREADED CONNECTION/COUPLING FAILURE	SHELLEY DIETZ	MANAGER - ENGINEERING	shelley_dietz@kindermorgan.com						"ON MAY 2, 2022 AT 4:30 AM, A CONTRACTOR AT THE DORIS WEST WELL PAD DISCOVERED A LEAK ON THE DRA SKID. THE CONTRACTOR NOTIFIED HILAND CRUDE, LLC PERSONNEL WHO ARRIVED ON SITE AT 5:30AM. TO STOP THE LEAK, THE CONTRACTOR ISOLATED THE DRA PUMPS. IT WAS DETERMINED THAT THE LEAK CAME FROM A CRACK IN THE THREADED 2'X1/2' SWAGE USED FOR THE PURPOSE OF DRA INJECTION. IN TOTAL, 0.90 BARRELS OF DRA MIXTURE AS WELL AS 0.38 BARRELS OF CRUDE WERE RELEASED. THE RELEASE WAS CONTAINED ON THE WELL PAD. ALL OF THE RELEASED FLUID WAS RECOVERED.    THE INVESTIGATION IN TO THE EVENT REVEALED THAT THE CRACK DEVELOPED IN THE SWAGE DUE TO A LACK OF BRACING TO COUNTERACT VIBRATION. IN ORDER TO PREVENT A REOCCURRENCE, ADDITIONAL BRACING WILL BE INCLUDED IN THE RETROFIT OF THE DRA CONNECTION TO REDUCE VIBRATION."
5/23/2022	2022	20220035	36691	ORIGINAL FINAL	22465	TARGA PIPELINE MID-CONTINENT WESTTEX LLC	"811 LOUISIANA STREET, SUITE 2100 "	HOUSTON	TX	77002	4/29/2022 3:00	CENTRAL	YES	32.431362	-101.57794	CRUDE OIL			25		25	NO						0	NO						0	OTHER	WELL PRODUCER EMPLOYEE		4/29/2022 2:00	ONSHORE	NO			4/29/2022 2:00		NRC NOTIFICATION NOT REQUIRED		NO						NO	NO			0	TX	Not Within a Municipality	HOWARD	NO	PIPELINE RIGHT-OF-WAY	NO																					OTHER			BASKET FILTER		CARBON STEEL		20	REPORTING-REGULATED GATHERING	NO				YES	NO	NO						NO									0	2800	5	1000	2500	0		6305	0	0	0	0	CORROSION FAILURE	INTERNAL CORROSION	JORDAN NORTH	SPECIALIST PIPELINE COMPLIANCE	jnorth@targaresources.com	432-221-6822		JORDAN NORTH	jnorth@targaresources.com	432-221-6822	"AROUND 1:30 AM TARGA WAS NOTIFIED BY SURGE OPERATING EMPLOYEE OF A POTENTIAL OIL LEAK COMING FROM OUR ABOVE GROUND EQUIPMENT. TARGA EMPLOYEE ARRIVED ON SITE AND VERIFIED LEAK WAS COMING FROM A CORRODED 1"" THREADED PLUG ON THE BOTTOM OF A BASKET FILTER. TARGA EMPLOYEE BLOCKED IN LEAKING SECTION USING MANUAL BLOCK VALVES TO STOP LEAK. AFTER LEAK WAS CONTAINED A NEW 1"" PLUG WAS INSTALLED ON BASKET FILTER. EMPLOYEE THEN BEGAN PROCESS OF ASSESSING LEAK AND BEGAN REMEDIATION PROCESS."
5/25/2022	2022	20220037	36945	SUPPLEMENTAL FINAL	31684	PHILLIPS 66 PIPELINE LLC	2331 CITYWEST BLVD 	HOUSTON	TX	77042	4/26/2022 12:00	CENTRAL	YES	33.00178243	-102.861323	CRUDE OIL			3.4		3.4	NO						0	NO						0	NOTIFICATION FROM PUBLIC			4/26/2022 2:00	ONSHORE	NO			4/26/2022 2:00		NRC NOTIFICATION NOT REQUIRED		NO						NO	NO			0	TX	Not Within a Municipality	YOAKUM	NO	TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY	NO																					OTHER			PUMP		MATERIAL OTHER THAN CARBON STEEL	SEAL PACKING		REPORTING-REGULATED GATHERING	NO				YES	NO	YES			YES			NO									0	340	5000	0	32000	0		37340	0	0	0	0	EQUIPMENT FAILURE	PUMP OR PUMP-RELATED EQUIPMENT	JOSE RODRIGUEZ	DOT COORDINATOR	jose.l.rodriguez@p66.com	8063189269		MAURICIO GARCIA	mauricio.garcia@p66.com	8063189273	"ON 04/26/2022 A THIRD PARTY CONTACTED THE THE CONTROL CENTER STATING THAT THERE WAS A RELEASE NEAR CORNELL JUNCTION. THE CONTROL CENTER DISABLED THE PUMP AND DISPATCHED LOCAL OPERATIONS. RELEASE WAS CONFIRMED AND SOURCE IDENTIFIED FROM THE PUMP PACKING GLAND. UPON FURTHER REVIEW, THE PACKING GLAND WAS MISSING AN ANTI-ROTATION PIN ALLOWING THE PACKING TO BACK OUT RESULTING IN THE RELEASE. THE ANTI-ROTATION PIN APPEARS TO HAVE COME LOOSE DUE TO VIBRATION AND PROBABLE INCORRECT INSTALLATION. PROCEDURES ARE BEING UPDATED TO INSURE PROPER INSTALLATION.   INITIATED A REVIEW OF ALL PD PUMPS IN THE SW REGION TO ENSURE ANTI-ROTATION PINS ARE INTACT"
5/24/2022	2022	20220036	36693	ORIGINAL FINAL	30829	ENTERPRISE CRUDE PIPELINE LLC	1100 LOUISIANA STREET 	HOUSTON	TX	77002	4/25/2022 15:45	CENTRAL	YES	31.879411	-102.1258	CRUDE OIL			1		1	NO						0	NO						0	"LOCAL OPERATING PERSONNEL, INCLUDING CONTRACTORS"		OPERATOR EMPLOYEE	4/25/2022 15:45	ONSHORE	NO			4/25/2022 15:45		NRC NOTIFICATION NOT REQUIRED		NO						NO	NO			0	TX	Not Within a Municipality	MIDLAND	NO	TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY	NO																					OTHER			AIR ELIMINATOR		MATERIAL OTHER THAN CARBON STEEL	STAINLESS STEEL		REPORTING-REGULATED GATHERING	NO				YES	NO	NO						NO									0	100	0	1500	0	0		1600	0	0	0	0	EQUIPMENT FAILURE	OTHER EQUIPMENT FAILURE	YAROSLAV BIL	PIPELINE COMPLIANCE ENGINEER	ybil@eprod.com	713-906-8726		YAROSLAV BIL	ybil@eprod.com	713-906-8726	"ON 4/25/2022 AT 3:45 PM CST, DURING STATION ROUNDS, ENTERPRISE TECHNICIAN HAS DISCOVERED A FAILED AIR ELIMINATOR AT OLD BRYANT G STATION. THE FAILURE RESULTED IN A CRUDE SPILL OF 1 BARREL, REMEDIATION IS COMPLETE. AFTER INVESTIGATION, THE LEAK RESULTED FROM A SPLIT SEAM ON THE AIR ELIMINATOR ON THE MANIFOLD PIPING. THE AIR ELIMINATOR HAS BEEN REMOVED.    TRRC INCIDENT #2613"
5/18/2022	2022	20220034	36675	ORIGINAL FINAL	32099	ENERGY TRANSFER COMPANY	1300 MAIN STREET 	HOUSTON	TX	77002	4/17/2022 14:42	CENTRAL	YES	31.67013	-103.66937	CRUDE OIL			1		0	NO						0	NO						0	"SCADA-BASED INFORMATION (SUCH AS ALARM(S), ALERT(S), EVENT(S), AND/OR VOLUME OR PACK CALCULATIONS)"			4/17/2022 14:42	ONSHORE	NO			4/17/2022 14:42		NRC NOTIFICATION NOT REQUIRED		NO						NO	NO			0	TX	MENTONE	REEVES	NO	TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY	NO																					OTHER			SUMP		CARBON STEEL		2	REPORTING-REGULATED GATHERING	NO				YES	NO	YES			YES			NO									100	75	0	0	3400	0		3575	0	0	0	0	EQUIPMENT FAILURE	MALFUNCTION OF CONTROL/RELIEF EQUIPMENT	TODD NARDOZZI	DIRECTOR - REGULATORY COMPLIANCE	todd.nardozzi@energytransfer.com	713-989-7126					"ON 04/17/22 AT APPROXIMATELY 14:42, APPROXIMATELY 1BBL OF CRUDE OIL WAS DISCOVERED TO HAVE OVERFLOWED FROM THE SUMP AT THE JUDITH GATHERING STATION.  THE INCOMING LACT UNIT WAS SHUT DOWN AND ADDITIONAL OPERATIONS PERSONNEL WERE DISPATCHED ALONG WITH A VAC TRUCK TO BEGIN CLEAN UP.  AFTER INVESTIGATION, IT WAS FOUND THAT THE FLOW CONTROL VALVE DID NOT OPEN QUICK ENOUGH WHICH CAUSED THE RELIEF VALVE TO OPEN.  THE RELIEF VALVE FLOW OVERFLOWED THE SUMP CAUSING THE 1BBL RELEASE.  THE FLOW CONTROL VALVE WAS INSPECTED TO RESTORE PROPER OPERATION.  ALL CONTAMINATED SOIL WAS REMEDIATED BY LAND FARMING ON SITE."
5/13/2022	2022	20220033	37607	SUPPLEMENTAL FINAL	39147	"ENABLE GAS GATHERING, LLC"	1300 MAIN STREET 	HOUSTON	TX	77002	4/14/2022 12:17	CENTRAL	YES	34.970555	-97.771111	CRUDE OIL			200		195	NO						0	NO						0	"LOCAL OPERATING PERSONNEL, INCLUDING CONTRACTORS"		OPERATOR EMPLOYEE	4/14/2022 12:17	ONSHORE	YES	OPERATOR	4/14/2022 12:30	4/14/2022 12:17	4/14/2022 14:08	1333582		NO						YES	YES	4/14/2022 12:20	4/14/2022 13:37	0	OK	ALEX	GRADY	NO	PIPELINE RIGHT-OF-WAY	NO																					PIPE	PIPE BODY			6	CARBON STEEL		8	REPORTING-REGULATED GATHERING	NO				YES	NO	YES			YES			NO									5000	20000	30000	35000	90000	0		180000	0	0	0	0	CORROSION FAILURE	INTERNAL CORROSION	TODD NARDOZZI	DIRECTOR - REGULATORY COMPLIANCE	todd.nardozzi@energytransfer.com	713-989-7126					"ON APRIL 14, 2022 AT APPROXIMATELY 12:17 LOCAL OPERATIONS EMPLOYEE WAS PERFORMING SITE CHECKS AND NOTED THE ODOR OF CRUDE OIL IN THE AREA OF THE GOODMARTIN 6-INCH LATERAL TIE IN TO THE V-3 12-INCH MAINLINE. THE 12-INCH MAINLINE AND THE 6-INCH LATERAL WERE IMMEDIATELY SHUTDOWN AND BLOCKED IN. ADDITIONAL INTERNAL NOTIFICATIONS WERE MADE AND CLEAN UP AND REPAIR CREWS WERE DISPATCHED TO THE SITE. AT THE TIME OF DISCOVERY IT WAS UNDETERMINED IF THE LEAK WAS ON THE 6-INCH OR 12-INCH LINE. AN NRC REPORT WOULD HAVE BEEN REQUIRED IF THE LEAK WAS ON THE 12-INCH LINE DUE TO ANTICIPATED COSTS EXCEEDING $50,000 SO NRC WAS NOTIFIED OUT OF AN ABUNDANCE OF CAUTION AND REPORT NO. 1333582 WAS ISSUED. ALL FREE PRODUCT AND CONTAMINATED SOIL WAS COLLECTED.  UPON EXCAVATION IT WAS DETERMINED THAT THE RELEASE WAS CAUSED BY AN INTERNAL CORROSION PINHOLE FAILURE AT THE BOTTOM OF THE PIPE. A PLIDCO MECHANICAL REPAIR CLAMP WAS APPLIED AND THE LINE WAS RETURNED TO SERVICE. THE FAILED SECTION OF PIPE WILL BE CUT OUT AND REPLACED AT A FUTURE DATE AND EXAMINED TO CONFIRM FAILURE MECHANISM.    SUPPLEMENTAL/FINAL UPDATE - PIPE HAS BEEN CUT OUT AND REPLACED.  VISUAL EXAMINATION OF FAILED SEGMENT CONFIRMED INTERNAL CORROSION AS CAUSE OF FAILURE."
5/12/2022	2022	20220032	36832	SUPPLEMENTAL FINAL	31888	CENTURION PIPELINE L.P.	1300 MAIN STREET 	HOUSTON	TX	77002	4/12/2022 22:30	CENTRAL	YES	32.612809	-102.736561	CRUDE OIL			2		2	NO						0	NO						0	OTHER	OTHER OPERATOR'S EMPLOYEE		4/12/2022 22:30	ONSHORE	NO			4/12/2022 22:30		NRC NOTIFICATION NOT REQUIRED		NO						NO	NO			0	TX	Not Within a Municipality	GAINES	NO	TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY	NO																					PIPE	PIPE BODY			4	CARBON STEEL		0.01	REPORTING-REGULATED GATHERING	NO				YES	NO	YES			YES			NO									0	200	5000	0	1500	0		6700	0	0	0	0	CORROSION FAILURE	EXTERNAL CORROSION	Y-VAN TY	PIPELINE COMPLIANCE PROGRAM ADVISOR	yvan_ty@centurionpl.com	346-803-2718					"ON APRIL 12, 2022, AT 22:00 CST, CENTURION PIPELINE, L.P. (CPL) RECEIVED A NOTIFICATION OF A POTENTIAL LEAK FROM ANOTHER OPERATOR'S (OCCIDENTAL PETROLEUM) EMPLOYEE. CPL'S PERSONNEL ARRIVED ON-SITE AT 22:30 AND DISCOVERED A 2 BARREL LEAK ON THE 4'' OXY CRCU PIPELINE LOCATED IN GAINES COUNTY. CPL DETERMINED THE LEAK WAS ON THE SUCTION LINE AND ISOLATED THE SEGMENT. CPL REMEDIATED THE CONTAMINATED SOIL ON SITE. NO INJURIES, FATALITIES OR FIRES WERE ASSOCIATED WITH THIS INCIDENT. CPL'S INVESTIGATION IS STILL PENDING AND A SUPPLEMENTAL REPORT WILL FOLLOW UPON THE COMPLETION OF THE INVESTIGATION. THE SUPPLEMENTAL REPORT WILL INCLUDE THE ROOT CAUSE OF THE ACCIDENT AND ASSOCIATED P&M MEASURES.    SUPPLEMENTAL REPORT FILED ON JULY 6, 2022:  DURING THE ROOT CAUSE FAILURE ANALYSIS (RCFA), CPL IDENTIFIED TWO THROUGH-WALL CORROSION PITS IN THE 3 O'CLOCK AND 6 O'CLOCK POSITIONS THAT RESULTED IN A LEAK. CPL DETERMINED THE CAUSE OF THE LEAK TO BE EXTERNAL CORROSION RESULTING FROM COATING FAILURE. UPON EXCAVATION, CPL DISCOVERED THAT THE EXTERNAL CORROSION DAMAGE EXTENDED BEYOND THE IMMEDIATE LEAK LOCATION AND REPLACED THE DAMAGED SECTION WITH 123 FEET OF PIPE COATED WITH FUSION BONDED EPOXY (FBE). NO FURTHER ACTIONS ARE REQUIRED."
5/6/2022	2022	20220031	37645	SUPPLEMENTAL FINAL	15851	"DELEK MARKETING AND SUPPLY, LP"	12700 PARK CENTRAL DRIVE SUITE 700	DALLAS	TX	75251	4/7/2022 7:48	CENTRAL	NO	32.187283	-101.66836	CRUDE OIL			4		4	NO						0	NO						0	"LOCAL OPERATING PERSONNEL, INCLUDING CONTRACTORS"		CONTRACTOR WORKING FOR THE OPERATOR	4/7/2022 7:48	ONSHORE	NO			4/7/2022 8:20		NRC NOTIFICATION NOT REQUIRED		NO						NO	NO			0	TX	STANTON	MARTIN COUNTY	NO	TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY	NO																					OTHER			LACT STATION		CARBON STEEL		35	REPORTING-REGULATED GATHERING	NO				NO	NO	NO						NO									0	0	11240	0	500	0		11740	0	0	0	0	EQUIPMENT FAILURE	DEFECTIVE OR LOOSE TUBING OR FITTING	CANDACE NORRIS		candace.noris@delekus.com						"OIL WAS DETECTED LEAKING FROM DELEK NON-REGULATED GATHERING CHEVRON VIOLET EAST LACT STATION AT 7:48 AM ON APRIL 7, BY A 3RD PARTY PUMPER. PUMPER CONTACTED DELEK PIPELINE OPERATOR, WHO CONTACTED THE CONTROL CENTER. PUMP STATION WAS SHUTDOWN AT 8:13 AM. THE RELEASE SOURCE WAS A 3/8 TUBING CONNECTION THAT CAME LOOSE ON THE BACK PRESSURE SENSE VALVE LINE. VIBRATION THROUGH TUBING RUN IS BELIEVED TO BE THE PRIMARY CAUSE FOR THE CONNECTION FAILURE. THE TUBING RUN WAS REPLACED, WITH MULTIPLE BENDS ADDED TO ADD FLEXIBILITY TO THE TUBING. A NEW CONTROL VALVE ACTUATOR THAT UTILIZES NITROGEN VS PRODUCT PRESSURE HAS BEEN ORDERED TO REMOVE THE NEED FOR TUBING."
4/28/2022	2022	20220030	36623	ORIGINAL FINAL	32099	ENERGY TRANSFER COMPANY	1300 MAIN STREET 	HOUSTON	TX	77002	3/29/2022 7:30	CENTRAL	YES	32.3067	-101.89723	CRUDE OIL			10		4	NO						0	NO						0	"LOCAL OPERATING PERSONNEL, INCLUDING CONTRACTORS"		OPERATOR EMPLOYEE	3/29/2022 7:03	ONSHORE	YES	OPERATOR	4/1/2022 14:30	3/29/2022 11:20		NRC NOTIFICATION NOT REQUIRED		NO						NO	NO			0	TX	TARZAN	MARTIN	NO	"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY"	NO																					OTHER			STAINLESS STEEL TUBING		MATERIAL OTHER THAN CARBON STEEL	STAINLESS STEEL		REPORTING-REGULATED GATHERING	NO				YES	NO	YES			YES			NO									2500	600	1000	7500	5950	0		17550	0	0	0	0	EQUIPMENT FAILURE	NON-THREADED CONNECTION FAILURE	TODD NARDOZZI		todd.nardozzi@energytransfer.com	713-989-7126					"AT APPROXIMATELY 7:03AM ON MARCH 29TH 2022, AN ENERGY TRANSFER EMPLOYEE OBSERVED CRUDE OIL ESCAPING FROM STAINLESS STEEL TUBING  ASSOCIATED WITH AN INJECTION PUMP. THE EMPLOYEE IMMEDIATELY CONTACTED THE CONTROL CENTER AND HAD THE PUMP SHUTDOWN. UPON INVESTIGATION THE STAINLESS-STEEL TUBING HAD BROKEN AT THE CONNECTION FITTING DUE TO VIBRATION FROM THE INJECTION PUMP. CLEAN UP CREW WAS DISPATCHED TO COLLECT ALL FREE PRODUCT AND CONTAMINATED SOIL.    LOCAL MECHANICS WERE CALLED OUT AND THE TUBING WAS REPLACED THE SAME DAY. TO PREVENT RECURRENCE, THE TUBING WAS REPLACED WITH A FLEXIBLE STAINLESS TYPE TUBING TO ABSORB ANY EXCESSIVE VIBRATION."
4/22/2022	2022	20220028	36595	ORIGINAL FINAL	39348	"NUSTAR PERMIAN TRANSPORTATION AND STORAGE, LLC"	19003 IH-10 WEST  	SAN ANTONIO	TX	78257	3/25/2022 9:07	CENTRAL	YES	32.39565	-101.52858	CRUDE OIL			2.38		2.38	NO						0	NO						0	NOTIFICATION FROM PUBLIC			3/25/2022 9:07	ONSHORE	NO			3/25/2022 9:07		NRC NOTIFICATION NOT REQUIRED		NO						NO	NO			0	TX	Not Within a Municipality	HOWARD	NO	PIPELINE RIGHT-OF-WAY	NO																					OTHER			FLANGE FACE		CARBON STEEL		6.8	REPORTING-REGULATED GATHERING	NO				YES	NO	NO						NO									0	0	18100	3800	0	7000	LABORATORY ANALYSIS	28900	0	0	0	0	CORROSION FAILURE	INTERNAL CORROSION	RUSSELL PESEK	PIPELINE SAFETY SUPERVISOR	russell.pesek@nustarenergy.com	3612499417					"A THIRD-PARTY PUMPER NOTIFIED NUSTAR OPERATIONS PERSONNEL OF A CRUDE OIL RELEASE AT NUSTAR'S OXY-SHIELDS LACT FACILITY.  THE LEAK ORIGINATED AT AN ABOVE-GRADE 6-INCH VALVE FLANGE CONNECTION BETWEEN NUSTAR'S OXY-SHIELDS LATERAL AND THE LACT FACILITY AND WAS CAUSED BY INTERNAL CORROSION OF THE FLANGE FACE.  THE UPSTREAM PIPELINE WAS SHUT DOWN, AND THE LEAKING PIPE SEGMENT WAS ISOLATED.  THE PIPE SPOOL CONTAINING THE FLANGE WAS REPLACED, AND A NEW GASKET WAS INSTALLED."
4/13/2022	2022	20220027	36572	ORIGINAL FINAL	32099	ENERGY TRANSFER COMPANY	1300 MAIN STREET 	HOUSTON	TX	77002	3/16/2022 18:00	CENTRAL	YES	28.054	-99.660951	CRUDE OIL			1		1	NO						0	NO						0	"LOCAL OPERATING PERSONNEL, INCLUDING CONTRACTORS"		CONTRACTOR WORKING FOR THE OPERATOR	3/16/2022 18:00	ONSHORE	NO			3/16/2022 18:00		NRC NOTIFICATION NOT REQUIRED		NO						NO	NO			0	TX	CATARINA	WEBB	NO	PIPELINE RIGHT-OF-WAY	NO																					PIPE	PIPE BODY			6	CARBON STEEL		41	REPORTING-REGULATED GATHERING	NO				YES	YES	YES			YES			NO									5000	0	25000	0	25000	0		55000	0	0	0	0	CORROSION FAILURE	INTERNAL CORROSION	TIMOTHY BUNAG	ENGINEER - REGULATORY COMPLIANCE	timothy.bunag@energytranfser.com	832-294-5324					"ON MARCH 16, 2022, AT APPROXIMATELY 6:00 PM, ENERGY TRANSFER OPERATION PERSONNEL IDENTIFIED A LEAK IN THE PIPELINE RIGHT-OF-WAY ON THE G6 TO BOLDT 6IN CONDENSATE MAINLINE. THIS PIPELINE IS A NON-JURISDICTIONAL LIQUID GATHERING PIPELINE IN A RURAL AREA LOCATED IN WEBB COUNTY, APPROXIMATELY 21 MILES SOUTH OF CATARINA, TX. A TEMPORARY CLAMP WAS INSTALLED AT 6:05 PM TO STOP CONDENSATE FROM LEAKING TO THE GROUND. ON MARCH 21ST, OPERATIONS PROCEEDED WITH LINE ISOLATION AND PIPELINE PIGGING PROCEDURES FOR DEWATERING THE LINE. BOTH UPSTREAM AND DOWNSTREAM VALVES WERE LOCKED OUT AND TAGGED OUT AT 8:00 AM. ONE BARREL OF CONDENSATE WAS RECOVERED FROM THE BELL HOLE AND TRANSPORTED TO THE STATION TANK. PERMANENT REPAIRS WERE MADE AND LINE WAS PUT BACK IN SERVICE AS OF 8:30 PM ON MARCH 24, 2022. INVESTIGATION REVEALED THAT THE APPARENT CAUSE OF THE INCIDENT WAS DUE TO INTERNAL CORROSION (MIC).    TO PREVENT RE-OCCURRENCE, ENERGY TRANSFER IS WORKING WITH BAKER HUGHES TO ADJUST CHEMICAL BATCH TREATMENTS AND IS PERFORMING 24-HOUR PRESSURE TESTS EVERY 3-6 MONTHS TO IDENTIFY ADDITIONAL INTERNAL CORROSION ISSUES.     THIS FACILITY IS UNDER THE JURISDICTION OF THE TEXAS RAILROAD COMMISSION."
4/1/2022	2022	20220024	36539	ORIGINAL FINAL	32619	"HILAND CRUDE, LLC"	"1001 LOUISIANA ST, SUITE 1000 "	HOUSTON	TX	77002	3/16/2022 11:05	CENTRAL	YES	48.227	-103.3747	CRUDE OIL			1.9		1.9	NO						0	NO						0	"LOCAL OPERATING PERSONNEL, INCLUDING CONTRACTORS"		OPERATOR EMPLOYEE	3/16/2022 11:05	ONSHORE	NO			3/16/2022 11:05		NRC NOTIFICATION NOT REQUIRED		NO						NO	NO			0	ND	EPPING	WILLIAMS	NO	TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY	NO																					OTHER			VALVE		CARBON STEEL		0.069	REPORTING-REGULATED GATHERING	NO				NO	NO	NO						NO									0	0	1578	0	35280	0		36858	0	0	0	0	EQUIPMENT FAILURE	PUMP OR PUMP-RELATED EQUIPMENT	KENNETH C PETERS	SENIOR PIPELINE ENGINEER	ken_peters@kindermorgan.com	2058076163	2053253729	MATTHEW DIEPENHORST	matthew_diepenhorst@kindermorgan.com	7017130786	"LOCAL OPERATION PERSONNEL DISCOVERED APPROXIMATELY 1.9 BARRELS OF CRUDE OIL INSIDE LINED CONTAINMENT AREA.  INVESTIGATION REVEALED THE PUMP'S 6"" BALON ANSI 150 SUCTION VALVE BODY GASKET FAILED CAUSING A DRIZZLE LEAK OF CRUDE OIL.  CONTRACTOR WAS MOBILIZED FOR CLEANUP, RECOVERING ALL OF THE LEAKED PRODUCT FOR DISPOSAL.  FAILED VALVE WAS REMOVED WITH BLIND FLANGE INSTALLED.  DETERMINATION WAS MADE THAT THE PUMP IS NO LONGER NECESSARY AND IT WAS MADE AVAILABLE FOR POSSIBLE FUTURE USE AT ANOTHER LOCATION."
