REPORT_NUMBER,INTERNAL_EXTERNAL,VISUAL_EXAM_RESULTS,GALVANIC_CORROSION_IND,ATMOSPHERE_CORROSION_IND,STRAY_CURRENT_CORROSION_IND,MICROBIOLOGICAL_CORROSION_IND,SELECTIVE_SEAM_CORROSION_IND,OTHER_CORROSION_IND,CORROSION_TYPE_DETAILS,UNDERGROUND_LOCATION,UNDER_CATHODIC_PROTECTION_IND,CATHODIC_SURVEY_TYPE,CP_ANNUAL_SURVEY_IND,CLOSE_INTERVAL_SURVEY_IND,EXTERNALLY_COATED,PRIOR_DAMAGE,CORROSION_LOCATION_DETAILS,CORROSION_INHIBITORS,CORROSION_LINING,CORROSION_COUPONS,EARTH_SUBTYPE,HEAVY_RAINS_SUBTYPE,LIGHTNING_SUBTYPE,TEMPERATURE_SUBTYPE,ROOT_CAUSE_CATEGORY,ROOT_CAUSE_TYPE,OUTSIDE_FORCE_TYPE,OPERATION_TYPE,CATEGORY_TYPE,OPERATOR_QUALIFICATION_IND
20180222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180229,INTERNAL CORROSION,,,,,,,,,,,,,,,,"PD METER BOTTOM OF CASING, MID POINT",YES,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20180219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180213,,,,,,,,,,,,,,,,,,,,,,,,,,,ELECTRICAL ARCING FROM OTHER EQUIPMENT OR FACILITY,,,
20180212,EXTERNAL CORROSION,LOCALIZED PITTING,YES,,,,,,,YES,YES,YES,YES,YES,,YES,,,,,,,,,,,,,,
20180217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180218,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20180216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180207,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,OTHER MAINTENANCE,YES
20180200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180203,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,COMMISSIONING,NO
20180246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180199,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,EXCAVATOR FAILED TO MAINTAIN CLEARANCE AFTER VERIFYING MARKS,,,,
20180193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180189,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,NORMAL OPERATING CONDITIONS,NO
20180177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180187,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPELINE OR EQUIPMENT OVERPRESSURED,ROUTINE MAINTENANCE,YES
20180192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180178,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20180183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180180,EXTERNAL CORROSION,GENERAL CORROSION,YES,,,,,,,YES,YES,YES,YES,,,YES,,,,,,,,,,,,,,
20180179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180171,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20180169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180168,EXTERNAL CORROSION,LOCALIZED PITTING,YES,,YES,,,,,YES,YES,YES,YES,YES,,YES,,,,,,,,,,,,,,
20180164,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20180149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180148,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,ROUTINE MAINTENANCE,YES
20180156,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,ROUTINE MAINTENANCE,NO
20180165,INTERNAL CORROSION,,,,,,,,,,,,,,,,TANK BOTTOM,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20180158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180160,,,,,,,,,,,,,,,,,,,,,,,,,,,,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",ROUTINE MAINTENANCE,YES
20180157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180141,,,,,,,,,,,,,,,,,,,,,LANDSLIDE,,,,,,,,,
20180146,EXTERNAL CORROSION,LOCALIZED PITTING,YES,,,YES,YES,,,YES,YES,YES,YES,YES,,YES,,,,,,,,,,,,,,
20180144,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,EXCAVATOR FAILED TO MAINTAIN CLEARANCE AFTER VERIFYING MARKS,,,,
20180143,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,NO,,,,,,,,,,
20180142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180139,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,CONSTRUCTION,NO
20180138,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20180137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180136,EXTERNAL CORROSION,LOCALIZED PITTING,YES,,,,,,,YES,YES,YES,YES,YES,,YES,,,,,,,,,,,,,,
20180131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180132,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,OTHER MAINTENANCE,YES
20180134,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,YES,,,,,,,,,,
20180135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190176,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,YES,,,,,,,,,,
20180130,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,YES,,,,,,,,,,
20180128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180124,,,,,,,,,,,,,,,,,,,,,,,,,,,PREVIOUS MECHANICAL DAMAGE NOT RELATED TO EXCAVATION,,,
20180120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180118,INTERNAL CORROSION,,,,,,,,,,,,,,,,TANK FLOOR,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20180121,,,,,,,,,,,,,,,,,,,,,,,,,,,,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",COMMISSIONING,NO
20180117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180114,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,OTHER MAINTENANCE,YES
20180116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180112,INTERNAL CORROSION,,,,,,,,,,,,,,,,STRAIGHT-RUN PIPE,NO,NO,NO,,,,,,,,,,
20180111,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,,,,
20180113,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20180110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180108,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",NON-ROUTINE OPERATING CONDITIONS (ABNORMAL OPERATIONS OR EMERGENCIES),NO
20180107,,,,,,,,,,,,,,,,,,,,,,,,,,,,WRONG EQUIPMENT SPECIFIED OR INSTALLED,NORMAL OPERATING CONDITIONS,NO
20180103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180106,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20180105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180099,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,OTHER MAINTENANCE,YES
20180091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180077,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,OTHER MAINTENANCE,NO
20180096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180092,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",OTHER MAINTENANCE,NO
20180093,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,COMMISSIONING,NO
20180090,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20180088,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",NORMAL OPERATING CONDITIONS,YES
20180089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180087,,,,,,,,,,,,,,,,,,,,,,,,,MISCELLANEOUS ROOT CAUSES,PREVIOUS DAMAGE,,,,
20180082,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",OTHER MAINTENANCE,YES
20180083,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20190125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180074,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,ROUTINE MAINTENANCE,NO
20180081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180075,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",ROUTINE MAINTENANCE,YES
20180058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180042,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",ROUTINE MAINTENANCE,YES
20180070,EXTERNAL CORROSION,LOCALIZED PITTING,,,,,,YES,IT IS BELIEVED THE CORROSION AND CAUSE OF THE PINHOLE IS EXTERNAL.  IT APPEARED THE COATING AT / NEAR THE PIN-HOLE WAS MISSING BUT THE REMAINING SECTION OF DRAIN PIPE COATING DID NOT HAVE CORROSION.,YES,YES,YES,YES,,,YES,,,,,,,,,,,,,,
20180066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180049,EXTERNAL CORROSION,LOCALIZED PITTING,YES,,,,,,,YES,YES,YES,YES,,,NO,,,,,,,,,,,,,,
20180067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180056,EXTERNAL CORROSION,LOCALIZED PITTING,YES,,,,,,,YES,YES,YES,YES,,,NO,,,,,,,,,,,,,,
20180062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180031,EXTERNAL CORROSION,LOCALIZED PITTING,,,,,,YES,EXTERNAL METAL LOSS,YES,YES,YES,YES,,,NO,,,,,,,,,,,,,,
20180063,,,,,,,,,,,,,,,,,,,,,,,,FROZEN COMPONENTS,,,,,,
20180040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180045,EXTERNAL CORROSION,LOCALIZED PITTING,,,,,,YES,"CORROSION MAY HAVE BEEN CAUSED BY MICROBIOLOGICAL, BUT NO TESTING WAS PERFORMED TO VALIDATE OR CONFIRM.",NO,,,,,NO,NO,,,,,,,,,,,,,,
20180057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180044,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,OTHER MAINTENANCE,NO
20180048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180054,,,,,,,,,,,,,,,,,,,,,,,,FROZEN COMPONENTS,,,,,,
20180050,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",NON-ROUTINE OPERATING CONDITIONS (ABNORMAL OPERATIONS OR EMERGENCIES),YES
20180046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180039,,,,,,,,,,,,,,,,,,,,,,,,FROZEN COMPONENTS,,,,,,
20180026,,,,,,,,,,,,,,,,,,,,,,,,FROZEN COMPONENTS,,,,,,
20180051,,,,,,,,,,,,,,,,,,,,,,,,,,,,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",ROUTINE MAINTENANCE,YES
20180047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180043,,,,,,,,,,,,,,,,,,,,,,,,FROST HEAVE,,,,,,
20180038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180037,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20180036,,,,,,,,,,,,,,,,,,,,,,,,,,,,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",ROUTINE MAINTENANCE,YES
20180028,EXTERNAL CORROSION,LOCALIZED PITTING,,,,,,YES,LOCALIZED PITTING CORROSION,YES,YES,YES,YES,,,YES,,,,,,,,,,,,,,
20180032,,,,,,,,,,,,,,,,,,,,,,,,,,,PREVIOUS MECHANICAL DAMAGE NOT RELATED TO EXCAVATION,,,
20180030,,,,,,,,,,,,,,,,,,,,,,,,FROZEN COMPONENTS,,,,,,
20180034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180033,,,,,,,,,,,,,,,,,,,,,,,,,MISCELLANEOUS ROOT CAUSES,ROOT CAUSE NOT LISTED (COMMENT REQUIRED),,,,
20180035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180023,,,,,,,,,,,,,,,,,,,,,,,,FROZEN COMPONENTS,,,,,,
20180181,EXTERNAL CORROSION,OTHER,,,,,YES,,,YES,YES,YES,YES,,,YES,,,,,,,,,,,,,,
20180024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180163,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,OTHER MAINTENANCE,YES
20180013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180009,,,,,,,,,,,,,,,,,,,,,,,,,,,,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",ROUTINE MAINTENANCE,NO
20180011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180010,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20180004,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,DECOMMISSIONING,NO
20180008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170432,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,NORMAL OPERATING CONDITIONS,NO
20170425,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,COMMISSIONING,YES
20170419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170428,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,COMMISSIONING,NO
20170424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170435,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,EXCAVATOR FAILED TO MAINTAIN CLEARANCE AFTER VERIFYING MARKS,,,,
20170434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170415,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,EXCAVATOR FAILED TO MAINTAIN CLEARANCE AFTER VERIFYING MARKS,,,,
20180202,INTERNAL CORROSION,,,,,,,,,,,,,,,,6 O' CLOCK POSITION OF VALVE BODY,YES,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20170412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170409,,,,,,,,,,,,,,,,,,,,,,,,FROZEN COMPONENTS,,,,,,
20170417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170416,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20170398,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,DECOMMISSIONING,YES
20170411,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,YES,,,,,,,,,,
20170413,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20170410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170392,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20170403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170437,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20170406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170405,EXTERNAL CORROSION,LOCALIZED PITTING,,,,YES,,YES,"THE PRIMARY CORROSION MECHANISM WAS AN ACIDIC ATTACK FACILITATED BY A HIGH CONCENTRATION OF CHLORIDE IONS, WHEN COMBINED WITH MOISTURE WILL READILY FORM HYDROCHLORIC ACID, WHICH RAPIDLY ATTACKS CARBON STEEL. SECONDARY CORROSION MECHANISMS INCLUDE OXYGEN CORROSION AND MICROBIAL INDUCED CORROSION (MIC).",YES,YES,YES,YES,,,YES,,,,,,,,,,,,,,
20170397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170400,EXTERNAL CORROSION,OTHER,,YES,,,,,,NO,,,,,NO,NO,,,,,,,,,,,,,,
20170363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170389,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,OTHER MAINTENANCE,NO
20170394,,,,,,,,,,,,,,,,,,,,,,,,FROZEN COMPONENTS,,,,,,
20170393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170367,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPELINE OR EQUIPMENT OVERPRESSURED,NORMAL OPERATING CONDITIONS,YES
20170396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170391,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20170380,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,NORMAL OPERATING CONDITIONS,NO
20170386,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,CONSTRUCTION,YES
20170387,INTERNAL CORROSION,,,,,,,,,,,,,,,,TANK FLOOR,NO,YES,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20170379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
