case_idx,data_sourc,case_lat,case_lon,case_date,COMMODITY_,INTENTIONA,UNINTENTIO,FATAL,INJURE,ON_OFF_SHO,IGNITE_IND,EXPLODE_IN,NUM_PUB_EV,FEDERAL,LOCATION_T,CROSSING,ITEM_INVOL,MATERIAL_I,EST_COST_O,EST_COST_G,EST_COST_P,EST_COST_E,EST_COST_1,EST_COST_2,CAUSE,CAUSE_DETA,NARRATIVE,SYSTEM_PAR,INCIDENT_A,PIPE_FACIL,INSTALLATI,RELEASE_TY,COULD_BE_H,MOP_PSIG,PIPELINE_F,SCADA_IN_P,INVESTIGAT,EMPLOYEE_D,CONTRACTOR,zone,TAVG_x,accident_p,station_id,YYYY-mm_x,YYYY-mm_prev,TAVG_y,YYYY-mm_y,TAVG
3167,hazardous_liquid,27.825378,-97.195883,2016/05/16,CRUDE OIL,,5.0,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,TANK/VESSEL,CARBON STEEL,0.0,0.0,8274.0,458813.0,0.0,0.0,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,"ON MAY 16,2016 AT APPROXIMATELY 2:35 A.M. AN EMPLOYEE OF THE OPERATOR IDENTIFIED A CRUDE OIL RELEASE AT THE FHR INGLESIDE TANK.  THE HEAVY RAIN PRODUCED APPROXIMATELY 12 INCHES OF RAIN IN A 4 TO 5 HOUR PERIOD.  A LOW SPOT ON THE TANK ROOF BEGAN PONDING W","ONSHORE BREAKOUT TANK OR STORAGE VESSEL, INCLUDING ATTACHED APPURTENANCES","TANK, INCLUDING ATTACHED APPURTENANCES",INTRASTATE,1981,OTHER,1.0,3.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Hot-Humid,,100.0,GHCND:USW00012926,2016-05,2016-04,26.28,2016-04,23.55
3174,hazardous_liquid,30.0166509,-90.844778,2016/05/13,CRUDE OIL,,5.8,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,TANK/VESSEL,MATERIAL OTHER THAN CARBON STEEL,0.0,0.0,50000.0,10000.0,0.0,0.0,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,TK 108 MIXER FAILED AT THE THRUST BEARING CAUSING A SEAL LEAK.  SECONDARY SEAL SET TO INSURE LEAKAGE STOPPED.  NORMAL OPERATION WAS ALLOWED TO RESUME UNTIL A REPLACEMENT MIXER IS AVAILABLE AND TANK VOLUME PUMPED OUT BELOW THE MIXER FLANGE.  MIXER TO BE R,"ONSHORE BREAKOUT TANK OR STORAGE VESSEL, INCLUDING ATTACHED APPURTENANCES","TANK, INCLUDING ATTACHED APPURTENANCES",INTERSTATE,2011,LEAK,1.0,10.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Hot-Humid,,2.5,GHCND:USW00012916,2016-05,2016-04,25.28,2016-04,21.94
3176,hazardous_liquid,39.846972,-75.495014,2016/05/11,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,,0.6,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,VALVE,CARBON STEEL,0.0,0.0,10000.0,1000.0,1000.0,0.0,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,"ON THE MORNING OF MAY 11, 2016 DURING A ROUTINE STATION CHECK AT BOOTH STATION, A BUCKEYE OPERATOR NOTICED THAT THE VALVE TO TANK 19 WAS WEEPING.  ALL NECESSARY NOTIFICATIONS WERE MADE.  THE RELEASE STOPPED WHEN THE VALVE WAS REPACKED. THE TANK LINE WAS","ONSHORE BREAKOUT TANK OR STORAGE VESSEL, INCLUDING ATTACHED APPURTENANCES",ABOVEGROUND,INTERSTATE,UNKNOWN,LEAK,1.0,642.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"YES, SPECIFY INVESTIGATION RESULT(S): (SELECT ALL THAT APPLY)",0.0,0.0,Mixed-Humid,,3.629283489096574,GHCND:USW00013781,2016-05,2016-04,16.55,2016-04,11.43
3182,hazardous_liquid,41.56244,-93.52198000000001,2016/05/09,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,,1.0,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,TUBING,MATERIAL OTHER THAN CARBON STEEL,0.0,90.0,10.0,33000.0,8000.0,0.0,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,STAINLESS STEEL THERMAL RELIEF TUBING INSTALLED AROUND A CHECK VALVE ON TANK 2700'S TANK LINE DEVELOPED A CRACK RESULTING IN A RELEASE OF APPROXIMATELY 1 BARREL OF GASOLINE.  IT WAS DETERMINED THAT FATIGUE FAILURE OF THE THERMAL RELIEF TUBING OCCURRED DU,ONSHORE TERMINAL/TANK FARM EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,2013,LEAK,1.0,275.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Cold,,6.181818181818182,GHCND:USW00014933,2016-05,2016-04,17.25,2016-04,12.32
3185,hazardous_liquid,37.94181,-87.90508,2016/05/06,CRUDE OIL,,0.6,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,OTHER,MATERIAL OTHER THAN CARBON STEEL,0.0,23.0,3404.0,1906.0,0.0,0.0,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR NOT RELATED TO EXCAVATION AND NOT DUE TO MOTORIZED VEHICLE/EQUIPMENT DAMAGE,ON 5/6/16 AT 14:56 COUNTRYMARK SCADA HIGH PRESSURE ALARM WAS RECEIVED ON THE NEW HARMONY BOOSTER STATION DISCHARGE LINE.  APPROX. 4 SECONDS LATER A HIGH PRESSURE ALARM WAS RECEIVED ON THE ENFIELD STATION DISCHARGE LINE.  TWO SECONDS LATER THE NEW HARMONY,ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,2014,LEAK,0.0,720.0,> 20% SMYS REGULATED GATHERING,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Mixed-Humid,,106.52777777777776,GHCND:USC00128967,2016-05,2016-04,19.36,2016-04,15.77
3186,hazardous_liquid,37.94261,-87.91558999999998,2016/05/06,CRUDE OIL,,2.4,0,0,ONSHORE,0,0.0,0.0,0.0,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",0.0,METER/PROVER,MATERIAL OTHER THAN CARBON STEEL,0.0,91.0,9404.0,20435.0,0.0,0.0,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR NOT RELATED TO EXCAVATION AND NOT DUE TO MOTORIZED VEHICLE/EQUIPMENT DAMAGE,ON 5/6/16 AT 14:56 COUNTRYMARK SCADA HIGH PRESSURE ALARM WAS RECEIVED ON THE NEW HARMONY BOOSTER STATION DISCHARGE LINE.  APPROX. 4 SECONDS LATER A HIGH PRESSURE ALARM WAS RECEIVED ON THE ENFIELD STATION DISCHARGE LINE.  TWO SECONDS LATER THE NEW HARMONY,ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,2013,LEAK,0.0,720.0,> 20% SMYS REGULATED GATHERING,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Mixed-Humid,,114.8611111111111,GHCND:USC00128967,2016-05,2016-04,19.36,2016-04,15.77
3193,hazardous_liquid,31.169097,-90.775614,2016/05/01,CRUDE OIL,,14.0,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,TANK/VESSEL,CARBON STEEL,0.0,0.0,0.0,7000.0,0.0,0.0,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,"APPROXIMATELY 14 BBLS OF CRUDE OIL WERE RELEASED FROM THE SEAL ON A TANK MIXER. A BEARING ON THE MIXER WENT OUT, CAUSING VIBRATION, WHICH LED TO FAILURE OF THE SEAL. THIS MIXER HAS BEEN TAKEN OUT OF SERVICE.","ONSHORE BREAKOUT TANK OR STORAGE VESSEL, INCLUDING ATTACHED APPURTENANCES","TANK, INCLUDING ATTACHED APPURTENANCES",INTERSTATE,2007,LEAK,1.0,0.0,< 20% SMYS REGULATED TRANSMISSION,1.0,"YES, SPECIFY INVESTIGATION RESULT(S): (SELECT ALL THAT APPLY)",0.0,0.0,Hot-Humid,,,GHCND:USR0000MBUD,2016-05,2016-04,22.65,2016-04,20.05
3202,hazardous_liquid,32.21265,-101.54602,2016/04/21,CRUDE OIL,,40.0,0,0,ONSHORE,0,0.0,0.0,0.0,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",0.0,AUXILIARY PIPING (E.G. DRAIN LINES),CARBON STEEL,5000.0,1800.0,1000.0,6500.0,5500.0,0.0,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,"INCIDENT DESCRIPTION    THE INCIDENT OCCURRED AT MEDALLION'S HOWARD FACILITY.  THE FACILITY CONTAINS A 10' CRUDE OIL TRUNK LINE AND PIPELINE PUMPS AS WELL AS A BREAKOUT TANK AND TANK TRUCK LOADING OPERATIONS.  AT THE TIME OF THE INCIDENT, THE PIPELINE AN",ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTRASTATE,2016,LEAK,0.0,1440.0,< 20% SMYS REGULATED TRANSMISSION,0.0,"NO, THE FACILITY WAS NOT MONITORED BY A CONTROLLER(S) AT THE TIME OF THE ACCIDENT",0.0,0.0,Hot-Dry,,41.66666666666667,GHCND:USC00418630,2016-04,2016-03,17.17,2016-03,14.98
3207,hazardous_liquid,30.0039,-90.8566,2016/04/19,CRUDE OIL,,123.0,0,0,ONSHORE,0,0.0,0.0,0.0,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",0.0,PIPE,CARBON STEEL,28000.0,4920.0,0.0,502315.00000000006,43891.0,0.0,CORROSION FAILURE,INTERNAL CORROSION,"APPROXIMATELY 123 BBLS OF CRUDE OIL WERE RELEASED  FROM A SEGMENT OF PIPE, AS A RESULT OF INTERNAL CORROSION. THE CRUDE MOBILIZED FROM THE MANIFOLD AREA TO THE SURFACE AND, SUBSEQUENTLY, TO AN ADJACENT DRAINAGE DITCH PARALLELING A ROAD. BASED ON THIRD PA",ONSHORE TERMINAL/TANK FARM EQUIPMENT AND PIPING,UNDERGROUND,INTERSTATE,2013,LEAK,1.0,277.0,< 20% SMYS REGULATED TRANSMISSION,1.0,"YES, SPECIFY INVESTIGATION RESULT(S): (SELECT ALL THAT APPLY)",0.0,0.0,Hot-Humid,,53.06859205776173,GHCND:USW00012916,2016-04,2016-03,21.94,2016-03,20.05
3208,hazardous_liquid,34.723949,-120.433842,2016/04/16,CRUDE OIL,,18.0,0,0,ONSHORE,0,0.0,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,OTHER,CARBON STEEL,30000.0,720.0,15000.0,222000.0,75000.0,0.0,CORROSION FAILURE,EXTERNAL CORROSION,"AT APPROXIMATELY 11:30 PM ON SATURDAY, APRIL 16, A LEAK OCCURRED ON THE 12-INCH HS&P TO ORCUTT SEGMENT OF LINE 300. THE LEAK OCCURRED ON A THIRD PARTY CRUDE OIL PRODUCTION FACILITY ABOUT TWO MILES SOUTH OF VANDENBERG VILLAGE, CALIFORNIA. THE PIPELINE WAS","ONSHORE PIPELINE, INCLUDING VALVE SITES",UNDERGROUND,INTRASTATE,1986,LEAK,1.0,895.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Marine,,66.81564245810056,GHCND:USC00045064,2016-04,2016-03,16.43,2016-03,14.87
3213,hazardous_liquid,28.84642,-98.08712000000001,2016/04/12,CRUDE OIL,,50.0,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,PIPE,CARBON STEEL,0.0,2000.0,40000.0,5000.0,20000.0,0.0,CORROSION FAILURE,INTERNAL CORROSION,AN OPERATOR WAS ON LOCATION SWITCHING TANK DISCHARGE PUMPS WHEN HE NOTICED OIL COMING FROM THE GROUND.  HE IMMEDIATELY SHUT DOWN THE STATION AND BLOCKED IN THE LEAKING AREA.  HE CALLED IN THE SPILL AND STARTED CLEANUP.  A PINHOLE LEAK WAS IDENTIFIED ON T,ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,UNDERGROUND,INTRASTATE,2012,LEAK,0.0,1440.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Hot-Humid,,13.888888888888888,GHCND:USC00417111,2016-04,2016-03,21.25,2016-03,18.66
3217,hazardous_liquid,31.771673,-103.178171,2016/04/06,CRUDE OIL,,4.0,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,PIPE,CARBON STEEL,0.0,160.0,10000.0,0.0,13000.0,0.0,CORROSION FAILURE,INTERNAL CORROSION,"ON 4/6/2016, THE WINK STATION OPERATIONS SUPERVISOR WALKED OUTSIDE OF THE OFFICE AND SMELLED A CRUDE ODOR.  HE VISUALLY INSPECTED THE STATION, AND DISCOVERED A LEAK ON THE FILL LINE AT TANK 26.  THE SUPERVISOR ISOLATED THE LINE.  THE SECTION OF THE LINE",ONSHORE TERMINAL/TANK FARM EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,1953,LEAK,1.0,285.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Hot-Dry,,5.614035087719298,GHCND:USW00003047,2016-04,2016-03,19.25,2016-03,16.18
3228,hazardous_liquid,36.4740589,-100.5947114,2016/03/27,CO2 (CARBON DIOXIDE),866.0,83.0,0,0,ONSHORE,0,0.0,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,PIPE,CARBON STEEL,1000.0,1500.0,15000.0,0.0,0.0,0.0,CORROSION FAILURE,EXTERNAL CORROSION,"ON 3/27/2016, A LAND OWNER REPORTED TO US A SMOKE-LIKE SUBSTANCE EMANATING FROM THE GROUND NEAR OUR BURIED TEXOK CO2 PIPELINE.  OPERATOR PERSONNEL LOCATED AND CONFIRMED THE EXISTENCE OF A CO2 LEAK AND OBSERVED SOME DRY ICE OVER THE ROW THAT WAS SUBLIMATI","ONSHORE PIPELINE, INCLUDING VALVE SITES",UNDERGROUND,INTERSTATE,1968,LEAK,0.0,1628.0,> 20% SMYS REGULATED TRANSMISSION,0.0,"NO, THE FACILITY WAS NOT MONITORED BY A CONTROLLER(S) AT THE TIME OF THE ACCIDENT",0.0,0.0,Mixed-Dry,,61.42506142506142,GHCND:USC00413225,2016-03,2016-02,10.86,2016-02,7.11
3232,hazardous_liquid,31.166,-90.7764,2016/03/22,CRUDE OIL,,0.1,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,"WELD, INCLUDING HEAT-AFFECTED ZONE",CARBON STEEL,0.0,0.0,0.0,429198.0,0.0,0.0,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,THE STAIN/RELEASE WAS INTERMITTENT BUT TOTAL RELEASE VOLUME IS ESTIMATED TO BE LESS THAN ONE GALLON.    MPL COMPLETED ITS INVESTIGATION INTO THE RELEASE AND DETERMINED THAT THE CAUSE OF THE ACCIDENT WAS DUE TO A PINHOLE LEAK IN A DEFECTIVE WELD OVERLAY P,"ONSHORE BREAKOUT TANK OR STORAGE VESSEL, INCLUDING ATTACHED APPURTENANCES","TANK, INCLUDING ATTACHED APPURTENANCES",INTERSTATE,1968,LEAK,1.0,20.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Hot-Humid,,50.0,GHCND:USR0000MBUD,2016-03,2016-02,17.58,2016-02,12.46
3236,hazardous_liquid,48.85108984,-103.0229941,2016/03/18,CRUDE OIL,,150.0,0,0,ONSHORE,0,0.0,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,OTHER,MATERIAL OTHER THAN CARBON STEEL,0.0,6000.0,50.0,0.0,514000.0,0.0,OTHER OUTSIDE FORCE DAMAGE,INTENTIONAL DAMAGE,"A LEAK WAS DISCOVERED ON THE STAMPEDE PIPELINE AT VALVE SITE #5 BY A LANDOWNER AT APPROXIMATELY 10:50 AM ON 3/18/16 IN DIVIDE COUNTY, NORTH DAKOTA.  THE LEAK APPEARS TO BE CAUSED BY AN ACT OF VANDALISM DUE TO A PRESSURE GAUGE BEING SHOT OUT AT THE ABOVEG","ONSHORE PIPELINE, INCLUDING VALVE SITES",ABOVEGROUND,INTRASTATE,2016,LEAK,0.0,1440.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"YES, SPECIFY INVESTIGATION RESULT(S): (SELECT ALL THAT APPLY)",0.0,0.0,Very Cold,,8.333333333333332,GHCND:USR0000NLOS,2016-03,2016-02,1.16,,
3258,hazardous_liquid,30.26667,-93.38114,2016/02/24,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.0,4950.0,0,0,ONSHORE,1,1.0,1.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,PIPE,CARBON STEEL,2000.0,81860.0,500000.0,5000.0,5000.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,ORIGINAL MANUFACTURING-RELATED (NOT GIRTH WELD OR OTHER WELDS FORMED IN THE FIELD),"AT APPROXIMATELY 3:03 A.M. C.S.T. ON FEBRUARY 24, 2016, THE DIXIE PIPELINE FAILED AT APPROXIMATELY MP 99.25 NEAR SULPHUR, LOUISIANA. THIS FAILURE RESULTED IN A FIRE AND THE RELEASE OF APPROXIMATELY 4,950 BARRELS OF LIQUID PROPANE. THERE WERE NO INJURIES","ONSHORE PIPELINE, INCLUDING VALVE SITES",UNDERGROUND,INTERSTATE,1962,RUPTURE,1.0,1406.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",1.0,0.0,Hot-Humid,,91.0384068278805,GHCND:USC00166434,2016-02,2016-01,13.36,2016-01,9.75
3261,hazardous_liquid,37.471,-108.7912,2016/02/22,CO2 (CARBON DIOXIDE),3533.0,223.0,0,0,ONSHORE,0,0.0,0.0,0.0,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",0.0,SCRAPER/PIG TRAP,CARBON STEEL,0.0,9345.0,130.0,0.0,0.0,0.0,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,"ON 2/22/2016, A CONTRACTOR NOTIFIED KINDER MORGAN LOCAL OPERATIONS PERSONNEL THAT THERE WAS A LEAK AT THE YELLOW JACKET STATION.  OPERATIONS PERSONNEL SECURED THE STATION, AND DETERMINED THAT THE LEAK WAS ON THE PIG LAUNCHER.  THE LAUNCHER WAS ISOLATED A","ONSHORE PIPELINE, INCLUDING VALVE SITES",ABOVEGROUND,INTERSTATE,2015,LEAK,0.0,2375.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Cold,,69.93684210526315,GHCND:USW00093069,2016-02,2016-01,1.34,2016-01,-4.69
3267,hazardous_liquid,29.7961139,-90.0150778,2016/02/18,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.0,0.1,0,0,ONSHORE,1,0.0,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,OTHER,CARBON STEEL,0.0,1.0,0.0,0.0,0.0,0.0,INCORRECT OPERATION,OTHER INCORRECT OPERATION,"THE USACE IS MAKING ADDITIONS TO THE MISSISSIPPI RIVER LEVEE IN THE AREA OF THE YSCLOSKEY PIPELINE AND REQUESTED THE REMOVAL OF APPROXIMATELY 400 FEET OF THE PIPELINE IN THE LEVEE.  ON FEBRUARY 15, 2016, WORK BEGAN WITH INSTALLING STOPPLES INTO MAINLINE","ONSHORE PIPELINE, INCLUDING VALVE SITES",UNDERGROUND,INTRASTATE,1969,OTHER,1.0,1200.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Hot-Humid,,0.0,GHCND:USW00053917,2016-02,2016-01,14.45,2016-01,11.19
3286,hazardous_liquid,43.825646,-104.32478,2016/02/07,CRUDE OIL,,80.0,0,0,ONSHORE,0,0.0,0.0,1.0,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",0.0,"WELD, INCLUDING HEAT-AFFECTED ZONE",CARBON STEEL,0.0,3200.0,21449.0,7185.0,34580.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,"DESIGN-, CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED",OPERATOR (CONTROLLER) NOTICED THE TANK LEVEL ON THE SOURCE TANK AT BUTTE JUNCTION WAS DROPPING AND THERE WAS NO REASON FOR THIS TO BE OCCURRING AS WE WERE PUMPING INTO AND OUT OF TANK AT THE SAME RATE.  AN OPERATOR WAS DISPATCHED TO THE STATION AND DISCO,"ONSHORE PIPELINE, INCLUDING VALVE SITES",ABOVEGROUND,INTRASTATE,UNKNOWN,LEAK,0.0,280.0,< 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Cold,,3.571428571428571,GHCND:USC00489205,2016-02,2016-01,0.82,2016-01,-3.82
3295,hazardous_liquid,42.12294,-104.30346,2016/01/29,CRUDE OIL,,0.36,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,PIPE,CARBON STEEL,0.0,50.0,500.0,500.0,1000.0,0.0,CORROSION FAILURE,EXTERNAL CORROSION,APPROXIMATELY .36 BBLS OF CRUDE OIL WERE RELEASED AS A RESULT OF EXTERNAL CORROSION ON A SEGMENT OF 6-INCH INFREQUENTLY USED PIPE. A CLAMP SLEEVE WAS INSTALLED TO TEMPORARILY STOP THE LEAK AND THE CONTAMINATED SOIL WAS PROPERLY DISPOSED OF. THE 6-INCH PI,ONSHORE TERMINAL/TANK FARM EQUIPMENT AND PIPING,ABOVEGROUND,INTRASTATE,1944,LEAK,1.0,275.0,< 20% SMYS REGULATED TRANSMISSION,1.0,"YES, SPECIFY INVESTIGATION RESULT(S): (SELECT ALL THAT APPLY)",0.0,0.0,Cold,,0.363636363636364,GHCND:USC00488997,2016-01,2015-12,-2.88,2015-12,-4.0
3301,hazardous_liquid,39.025364,-85.850245,2016/01/26,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,,533.0,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,VALVE,CARBON STEEL,0.0,23722.0,5600.0,0.0,120000.0,0.0,EQUIPMENT FAILURE,"FAILURE OF EQUIPMENT BODY (EXCEPT PUMP), TANK PLATE, OR OTHER MATERIAL","ON 1/26/2106 AT 0835 EST, A SEYMOUR TERMINAL TECHNICIAN DISCOVERED PRODUCT POOLED IN THE TANK DIKE AROUND TRANSMIX TANKS 3061, 3062, AND 3063.  UPON FURTHER INVESTIGATION, IT WAS DETERMINED THE TANK VALVE (HV-206) ON TANK 3063 HAD FAILED NEAR THE BOTTOM","ONSHORE BREAKOUT TANK OR STORAGE VESSEL, INCLUDING ATTACHED APPURTENANCES","TANK, INCLUDING ATTACHED APPURTENANCES",INTERSTATE,1950,LEAK,1.0,285.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Mixed-Humid,,2.105263157894737,GHCND:USC00121747,2016-01,2015-12,-1.54,2015-12,6.77
