station_idx,station_id,station_name,station_lat,station_lon,station_el,elevationUnit,mindate,maxdate,datacoverage
3248,GHCND:USS0005J08S,"UNIVERSITY CAMP, CO US",40.03,-105.58,3139.4,METERS,1978-09-30,2024-03-08,0.9993
3249,GHCND:USS0005J10S,"LAKE IRENE, CO US",40.41,-105.82,3261.4,METERS,1978-09-30,2024-01-09,1.0
3250,GHCND:USS0005J11S,"HOURGLASS LAKE, CO US",40.58,-105.63,2859.0,METERS,2008-09-30,2024-03-08,1.0
3251,GHCND:USS0005J12S,"STILLWATER CREEK, CO US",40.23,-105.92,2657.9,METERS,1985-09-30,2024-03-08,1.0
3252,GHCND:USS0005J18S,"COPELAND LAKE, CO US",40.21,-105.57,2621.3,METERS,1980-06-07,2024-03-08,0.9763
3253,GHCND:USS0005J27S,"LONG DRAW RESV, CO US",40.51,-105.77,3041.9,METERS,2009-08-01,2024-03-08,1.0
3255,GHCND:USS0005J37S,"JOE WRIGHT, CO US",40.53,-105.89,3084.6,METERS,1978-09-30,2024-03-08,1.0
3256,GHCND:USS0005J39S,"BEAR LAKE, CO US",40.31,-105.64,2895.6,METERS,1980-07-06,2024-03-08,1.0
3257,GHCND:USS0005J40S,"WILLOW PARK, CO US",40.43,-105.73,3261.4,METERS,1980-07-01,2024-01-09,1.0
3258,GHCND:USS0005J41S,"LAKE ELDORA, CO US",39.94,-105.59,2956.6,METERS,1978-09-30,2024-03-08,1.0
3259,GHCND:USS0005J42S,"NIWOT, CO US",40.04,-105.54,3020.6,METERS,1980-06-08,2024-03-08,1.0
3262,GHCND:USS0005K05S,"LOVELAND BASIN, CO US",39.67,-105.9,3474.7,METERS,1992-08-01,2024-03-08,0.9994
3264,GHCND:USS0005K09S,"GRIZZLY PEAK, CO US",39.65,-105.87,3383.3,METERS,1980-08-01,2024-03-08,1.0
3265,GHCND:USS0005K14S,"BERTHOUD SUMMIT, CO US",39.8,-105.78,3444.2,METERS,1978-09-30,2024-03-08,1.0
3266,GHCND:USS0005K21S,"JONES PASS, CO US",39.76,-105.91,3169.9,METERS,1999-09-30,2024-03-08,1.0
3267,GHCND:USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,METERS,1998-08-01,2024-03-08,1.0
3268,GHCND:USS0005K27S,"ECHO LAKE, CO US",39.66,-105.59,3230.9,METERS,1998-09-01,2024-03-08,1.0
3269,GHCND:USS0005K28S,"MICHIGAN CREEK, CO US",39.44,-105.91,3230.9,METERS,1998-08-01,2024-03-08,1.0
3271,GHCND:USS0005L11S,"GLEN COVE, CO US",38.88,-105.07,3493.0,METERS,2004-08-01,2024-03-08,1.0
3272,GHCND:USS0005L12S,"HAYDEN PASS, CO US",38.29,-105.85,3267.5,METERS,2007-09-01,2024-03-08,1.0
3273,GHCND:USS0005M03S,"CULEBRA NUMBER 2, CO US",37.21,-105.2,3200.4,METERS,1978-12-17,2024-01-09,0.9909
3274,GHCND:USS0005M07S,"APISHAPA, CO US",37.33,-105.07,3048.0,METERS,1980-06-01,2024-03-08,1.0
3275,GHCND:USS0005M08S,"TRINCHERA, CO US",37.35,-105.23,3310.1,METERS,1989-09-01,2024-03-08,0.9999
3276,GHCND:USS0005M13S,"SOUTH COLONY, CO US",37.97,-105.54,3291.8,METERS,1991-09-01,2024-03-08,1.0
3277,GHCND:USS0005M14S,"WHISKEY CK, CO US",37.21,-105.12,3115.1,METERS,1980-06-09,2024-03-08,1.0
3278,GHCND:USS0005M16S,"MEDANO PASS, CO US",37.85,-105.44,2941.0,METERS,1995-09-30,2024-03-08,1.0
3279,GHCND:USS0005M17S,"UTE CREEK, CO US",37.61,-105.37,3246.1,METERS,2000-08-01,2024-03-08,1.0
3280,GHCND:USS0006H22S,"WHISKEY PARK, CO US",41.0,-106.91,2728.0,METERS,1986-09-01,2024-03-08,0.9999
3281,GHCND:USS0006J01S,"DRY LAKE, CO US",40.53,-106.78,2560.3,METERS,1980-06-21,2024-01-09,1.0
3282,GHCND:USS0006J03S,"COLUMBINE, CO US",40.39,-106.6,2792.0,METERS,1978-09-30,2024-03-08,1.0
3283,GHCND:USS0006J05S,"WILLOW CREEK PASS, CO US",40.35,-106.09,2907.8,METERS,1978-09-30,2024-03-08,1.0
3284,GHCND:USS0006J06S,"LYNX PASS, CO US",40.08,-106.67,2706.6,METERS,1980-06-21,2024-03-08,1.0
3285,GHCND:USS0006J08S,"ARAPAHO RIDGE, CO US",40.35,-106.38,3340.6,METERS,2002-08-01,2024-03-08,1.0
3286,GHCND:USS0006J09S,"RABBIT EARS, CO US",40.37,-106.74,2865.1,METERS,1986-09-01,2024-03-08,1.0
3287,GHCND:USS0006J12S,"ROACH, CO US",40.88,-106.05,2956.6,METERS,1980-07-19,2024-03-08,1.0
3288,GHCND:USS0006J15S,"ELK RIVER, CO US",40.85,-106.97,2651.8,METERS,1978-09-30,2024-03-08,1.0
3289,GHCND:USS0006J18S,"BUFFALO PARK, CO US",40.23,-106.6,2816.4,METERS,1995-09-01,2024-03-08,1.0
3290,GHCND:USS0006J19S,"ZIRKEL, CO US",40.79,-106.6,2846.8,METERS,2002-08-01,2024-03-08,0.9999
3291,GHCND:USS0006J20S,"RAWAH, CO US",40.71,-106.01,2749.3,METERS,2002-09-01,2024-03-08,1.0
3292,GHCND:USS0006J27S,"NEVER SUMMER, CO US",40.4,-105.96,3133.3,METERS,2002-09-01,2024-03-08,1.0
3293,GHCND:USS0006J29S,"TOWER, CO US",40.54,-106.68,3200.4,METERS,1978-09-30,2024-03-08,0.9977
3294,GHCND:USS0006J38S,"LOST DOG, CO US",40.82,-106.75,2840.7,METERS,1998-08-01,2024-03-08,1.0
3295,GHCND:USS0006K01S,"HOOSIER PASS, CO US",39.36,-106.06,3474.7,METERS,1980-07-30,2024-01-09,1.0
3296,GHCND:USS0006K04S,"INDEPENDENCE PASS, CO US",39.08,-106.61,3230.9,METERS,1980-06-28,2024-03-08,1.0
3297,GHCND:USS0006K06S,"NAST LAKE, CO US",39.3,-106.61,2651.8,METERS,1985-09-30,2024-03-08,1.0
3298,GHCND:USS0006K08S,"FREMONT PASS, CO US",39.38,-106.2,3474.7,METERS,1980-07-01,2024-03-08,1.0
3299,GHCND:USS0006K10S,"IVANHOE, CO US",39.29,-106.55,3169.9,METERS,1991-09-30,2024-03-08,1.0
3300,GHCND:USS0006K12S,"MIDDLE FORK CAMP, CO US",39.8,-106.03,2724.9,METERS,2001-09-01,2024-01-09,1.0
3301,GHCND:USS0006K14S,"SUMMIT RANCH, CO US",39.72,-106.16,2865.1,METERS,1980-06-01,2024-03-08,1.0
3302,GHCND:USS0006K16S,"BUCKSKIN JOE, CO US",39.3,-106.11,3398.5,METERS,1999-07-01,2024-03-08,1.0
3303,GHCND:USS0006K24S,"COPPER MOUNTAIN, CO US",39.49,-106.17,3215.6,METERS,1978-09-30,2024-03-08,1.0
3304,GHCND:USS0006K29S,"ELLIOT RIDGE, CO US",39.86,-106.42,3206.5,METERS,2009-08-01,2024-03-08,1.0
3305,GHCND:USS0006K30S,"KILN, CO US",39.32,-106.61,2926.1,METERS,1980-07-11,2024-03-08,1.0
3306,GHCND:USS0006K39S,"VAIL MOUNTAIN, CO US",39.62,-106.38,3139.4,METERS,1978-09-30,2024-03-08,1.0
3307,GHCND:USS0006K40S,"BRUMLEY, CO US",39.09,-106.54,3230.9,METERS,1980-06-27,2024-03-08,1.0
3308,GHCND:USS0006K43S,"ROUGH AND TUMBLE, CO US",39.03,-106.08,3157.7,METERS,1998-08-01,2024-03-08,1.0
3309,GHCND:USS0006K44S,"MCCOY PARK, CO US",39.6,-106.54,2889.5,METERS,2002-11-01,2024-03-08,1.0
3310,GHCND:USS0006K45S,"BEAVER CK VILLAGE, CO US",39.6,-106.51,2590.8,METERS,2002-11-01,2024-03-08,0.9993
3311,GHCND:USS0006K46S,"CHAPMAN TUNNEL, CO US",39.26,-106.63,3081.5,METERS,2007-09-01,2024-03-08,1.0
3312,GHCND:USS0006L02S,"PARK CONE, CO US",38.82,-106.59,2926.1,METERS,1980-08-01,2024-03-08,1.0
3313,GHCND:USS0006L03S,"PORPHYRY CREEK, CO US",38.49,-106.34,3279.6,METERS,1978-09-30,2024-03-08,1.0
3314,GHCND:USS0006L05S,"SAINT ELMO, CO US",38.7,-106.37,3212.6,METERS,2007-09-01,2024-03-08,1.0
3315,GHCND:USS0006L06S,"COCHETOPA PASS, CO US",38.16,-106.6,3054.1,METERS,2004-09-01,2024-03-08,1.0
3316,GHCND:USS0006L11S,"BUTTE, CO US",38.89,-106.95,3096.8,METERS,1980-08-03,2024-03-08,1.0
3317,GHCND:USS0006L13S,"SARGENTS MESA, CO US",38.29,-106.37,3514.3,METERS,2008-09-30,2024-03-08,1.0
3318,GHCND:USS0006L14S,"UPPER TAYLOR, CO US",38.99,-106.75,3243.1,METERS,2009-09-01,2024-03-08,1.0
3319,GHCND:USS0006M03S,"UPPER SAN JUAN, CO US",37.49,-106.84,3109.0,METERS,1978-09-30,2024-03-08,1.0
3320,GHCND:USS0006M17S,"WOLF CREEK SUMMIT, CO US",37.48,-106.8,3352.8,METERS,1986-08-01,2024-03-08,1.0
3321,GHCND:USS0006M21S,"GRAYBACK, CO US",37.47,-106.54,3541.8,METERS,2004-09-01,2024-03-08,1.0
3322,GHCND:USS0006M22S,"CUMBRES TRESTLE, CO US",37.02,-106.45,3060.2,METERS,1980-08-01,2024-01-09,1.0
3323,GHCND:USS0006M23S,"LILY POND, CO US",37.38,-106.55,3352.8,METERS,1980-07-01,2024-03-08,1.0
3324,GHCND:USS0006M26S,"MOON PASS, CO US",37.97,-106.56,3395.5,METERS,2008-09-30,2024-03-08,1.0
3325,GHCND:USS0007J03S,"BEAR RIVER, CO US",40.06,-107.01,2767.6,METERS,2004-09-30,2024-03-08,1.0
3326,GHCND:USS0007J04S,"CROSHO, CO US",40.17,-107.06,2773.7,METERS,1986-09-01,2024-03-08,1.0
3327,GHCND:USS0007J05S,"RIPPLE CREEK, CO US",40.11,-107.29,3151.6,METERS,1986-09-01,2024-01-09,1.0
3328,GHCND:USS0007K01S,"NORTH LOST TRAIL, CO US",39.08,-107.14,2804.2,METERS,1985-09-01,2024-03-08,1.0
3329,GHCND:USS0007K02S,"BURRO MOUNTAIN, CO US",39.88,-107.6,2865.1,METERS,1978-10-31,2024-03-08,0.9994
3330,GHCND:USS0007K06S,"PARK RESERVOIR, CO US",39.05,-107.87,3035.8,METERS,1978-09-30,2024-03-08,0.9993
3331,GHCND:USS0007K09S,"MC CLURE PASS, CO US",39.13,-107.29,2895.6,METERS,1980-07-01,2024-03-08,1.0
3332,GHCND:USS0007K11S,"SCHOFIELD PASS, CO US",39.02,-107.05,3261.4,METERS,1985-08-01,2024-03-08,1.0
3333,GHCND:USS0007K12S,"BISON LAKE, CO US",39.76,-107.36,3316.2,METERS,1985-09-30,2024-03-08,1.0
3334,GHCND:USS0007K13S,"TRAPPER LAKE, CO US",40.0,-107.24,2956.6,METERS,1985-09-30,2024-03-08,1.0
3335,GHCND:USS0007K14S,"OVERLAND RES., CO US",39.09,-107.63,2999.2,METERS,1989-08-01,2024-03-08,1.0
3337,GHCND:USS0007M11S,"SPUD MOUNTAIN, CO US",37.7,-107.78,3249.2,METERS,1986-09-01,2024-03-08,1.0
3338,GHCND:USS0007M12S,"MOLAS LAKE, CO US",37.75,-107.69,3200.4,METERS,1986-08-01,2024-03-08,1.0
3339,GHCND:USS0007M14S,"MINERAL CREEK, CO US",37.85,-107.73,3060.2,METERS,1978-09-30,2024-03-08,0.998
3340,GHCND:USS0007M16S,"UPPER RIO GRANDE, CO US",37.72,-107.26,2865.1,METERS,1986-09-01,2024-03-08,1.0
3341,GHCND:USS0007M21S,"MIDDLE CREEK, CO US",37.62,-107.03,3429.0,METERS,1980-07-01,2024-03-08,1.0
3342,GHCND:USS0007M27S,"IDARADO, CO US",37.93,-107.68,2987.0,METERS,1980-07-01,2024-03-08,1.0
3343,GHCND:USS0007M29S,"LIZARD HEAD PASS, CO US",37.8,-107.92,3109.0,METERS,1980-07-01,2024-03-08,1.0
3344,GHCND:USS0007M30S,"SLUMGULLION, CO US",37.99,-107.2,3486.9,METERS,1980-07-01,2024-03-08,1.0
3345,GHCND:USS0007M31S,"VALLECITO, CO US",37.49,-107.51,3316.2,METERS,1986-08-01,2024-03-08,1.0
3346,GHCND:USS0007M32S,"BEARTOWN, CO US",37.71,-107.51,3535.7,METERS,1980-07-01,2024-03-08,0.9999
3347,GHCND:USS0007M33S,"RED MOUNTAIN PASS, CO US",37.89,-107.71,3413.8,METERS,1980-07-01,2024-03-08,1.0
3348,GHCND:USS0007M34S,"STUMP LAKES, CO US",37.48,-107.63,3413.8,METERS,1986-09-01,2024-03-08,1.0
3349,GHCND:USS0007M35S,"CASCADE NUMBER 2, CO US",37.66,-107.8,2718.8,METERS,1990-09-30,2024-03-08,1.0
3352,GHCND:USS0008K04S,"MESA LAKES, CO US",39.06,-108.06,3048.0,METERS,1986-09-01,2024-03-08,1.0
3353,GHCND:USS0008L02S,"COLUMBINE PASS, CO US",38.42,-108.38,2865.1,METERS,1986-09-01,2024-03-08,0.9999
3354,GHCND:USS0008M02S,"MANCOS, CO US",37.43,-108.17,3048.0,METERS,1994-09-01,2024-03-08,1.0
3355,GHCND:USS0008M04S,"SHARKSTOOTH, CO US",37.5,-108.11,3267.5,METERS,2004-10-01,2024-03-08,1.0
3356,GHCND:USS0008M06S,"EL DIENTE PEAK, CO US",37.79,-108.02,3048.0,METERS,1986-08-01,2024-03-08,1.0
3357,GHCND:USS0008M07S,"LONE CONE, CO US",37.89,-108.2,2926.1,METERS,1980-07-01,2024-03-08,1.0
3358,GHCND:USS0008M08S,"SCOTCH CREEK, CO US",37.65,-108.01,2773.7,METERS,1986-08-01,2024-03-08,1.0
3359,GHCND:USS0008M10S,"COLUMBUS BASIN, CO US",37.44,-108.02,3287.3,METERS,1994-09-01,2024-03-08,1.0
3363,GHCND:USW00003013,"LAMAR MUNICIPAL AIRPORT, CO US",38.07177,-102.68747,1124.0,METERS,1996-07-01,2024-03-13,1.0
3364,GHCND:USW00003016,"RIFLE GARFIELD CO AIRPORT, CO US",39.52791,-107.71965,1684.0,METERS,1997-06-01,2024-03-13,1.0
3365,GHCND:USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,METERS,1994-07-01,2024-03-14,1.0
3366,GHCND:USW00003026,"BURLINGTON CARSON AIRPORT, CO US",39.24148,-102.28192,1278.2,METERS,1997-06-01,2024-03-13,1.0
3367,GHCND:USW00003028,"SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US",37.28346,-102.613784,1337.0,METERS,1998-07-01,2024-03-12,1.0
3370,GHCND:USW00003060,"MONTROSE 11 ENE, CO US",38.544,-107.6928,2560.9,METERS,2004-07-01,2024-03-13,1.0
3371,GHCND:USW00003061,"CORTEZ 8 SE, CO US",37.2553,-108.5035,2448.8,METERS,2005-11-01,2024-03-13,1.0
3372,GHCND:USW00003063,"LA JUNTA 17 WSW, CO US",37.8639,-103.8224,1336.9,METERS,2004-08-01,2024-03-13,1.0
3388,GHCND:USW00023061,"ALAMOSA BERGMAN FIELD, CO US",37.43931,-105.8618,2297.4,METERS,1948-01-01,2024-03-14,1.0
3389,GHCND:USW00023062,"DENVER CENTRAL PARK, CO US",39.76746,-104.86948,1610.6,METERS,1940-05-15,2024-03-11,1.0
3391,GHCND:USW00023066,"GRAND JUNCTION WALKER FIELD, CO US",39.13437,-108.54081,1470.4,METERS,1900-01-01,2024-03-14,1.0
3392,GHCND:USW00023067,"LA JUNTA MUNICIPAL AIRPORT, CO US",38.04948,-103.51335,1278.7,METERS,1945-01-01,2024-03-13,1.0
3393,GHCND:USW00023070,"TRINIDAD AIRPORT, CO US",37.26217,-104.33185,1749.2,METERS,1948-01-01,2024-03-13,1.0
3394,GHCND:USW00024015,"AKRON WASHINGTON CO AIRPORT, CO US",40.174306,-103.214588,1428.0,METERS,1937-01-01,2024-03-12,1.0
3395,GHCND:USW00024046,"CRAIG MOFFAT CO AIRPORT, CO US",40.49296,-107.52399,1884.9,METERS,1996-09-01,2024-03-12,1.0
3399,GHCND:USW00093005,"DURANGO LA PLATA CO AIRPORT, CO US",37.1431,-107.76023,2020.6,METERS,1996-07-01,2024-03-13,1.0
3400,GHCND:USW00093009,"LEADVILLE LAKE CO AIRPORT, CO US",39.22803,-106.31625,3030.6,METERS,1948-01-01,2024-03-13,1.0
3401,GHCND:USW00093010,"LIMON, CO US",39.27332,-103.66737,1633.1,METERS,1948-01-01,2024-03-13,1.0
3402,GHCND:USW00093013,"MONTROSE REGIONAL AIRPORT, CO US",38.50538,-107.89813,1739.5,METERS,1996-07-01,2024-03-13,1.0
3403,GHCND:USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,METERS,1942-09-01,2024-03-14,1.0
3404,GHCND:USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",38.28868,-104.5057,1424.5,METERS,1942-10-01,2024-03-14,1.0
3405,GHCND:USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",39.5599,-104.84843,1789.2,METERS,1998-07-01,2024-03-12,1.0
3406,GHCND:USW00093069,"CORTEZ MONTEZUMA CO AIRPORT, CO US",37.30705,-108.62646,1799.2,METERS,1996-07-01,2024-03-12,1.0
3407,GHCND:USW00093073,"ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US",39.22994,-106.87052,2339.9,METERS,1998-05-01,2024-03-12,1.0
3410,GHCND:USW00094050,"MEEKER AIRPORT, CO US",40.04437,-107.88836,1940.8,METERS,1997-06-01,2024-03-13,1.0
3411,GHCND:USW00094074,"NUNN 7 NNE, CO US",40.8066,-104.7552,1642.9,METERS,2003-07-01,2024-03-13,1.0
3412,GHCND:USW00094075,"BOULDER 14 W, CO US",40.0354,-105.5409,2995.6,METERS,2003-09-01,2024-03-13,1.0
3414,GHCND:USW00094082,"DINOSAUR 2 E, CO US",40.2446,-108.9677,1847.7,METERS,2004-07-01,2024-03-13,1.0
3436,GHCND:USC00060128,"ANSONIA 1 NE, CT US",41.34925,-73.0917,41.5,METERS,1966-04-01,2024-03-10,1.0
3437,GHCND:USC00060227,"BAKERSVILLE, CT US",41.8418,-73.0085,209.1,METERS,1948-06-01,2024-03-14,1.0
3438,GHCND:USC00060299,"BARKHAMSTED, CT US",41.9211,-72.9637,216.4,METERS,1932-09-01,2024-02-22,1.0
3441,GHCND:USC00060973,"BURLINGTON, CT US",41.7944,-72.932,153.9,METERS,1932-09-01,2024-02-22,1.0
3448,GHCND:USC00063420,"HAMPTON, CT US",41.7676,-72.0531,149.4,METERS,2006-08-01,2024-03-09,1.0
3451,GHCND:USC00065445,"NORFOLK 2 SW, CT US",41.9725,-73.2208,408.4,METERS,1884-01-01,2024-03-13,1.0
3452,GHCND:USC00065910,"NORWICH PUBLIC UTILITY PLANT, CT US",41.5268,-72.06517,6.1,METERS,1956-01-01,2024-03-13,1.0
3453,GHCND:USC00066655,"PUTNAM LAKE, CT US",41.0825,-73.6386,91.4,METERS,1948-06-01,2024-03-10,1.0
3457,GHCND:USC00067432,"SHUTTLE MEADOW RESERVOIR, CT US",41.6445,-72.8167,126.5,METERS,1948-06-01,2024-01-31,1.0
3458,GHCND:USC00067958,"STAFFORDVILLE, CT US",41.9984,-72.2606,224.3,METERS,2002-01-01,2024-03-14,1.0
3461,GHCND:USC00068138,"STORRS, CT US",41.7951,-72.2285,202.7,METERS,1888-01-01,2024-03-13,1.0
3463,GHCND:USC00069388,"WEST THOMPSON LAKE, CT US",41.9442,-71.9031,109.7,METERS,1965-12-01,2024-03-13,1.0
3464,GHCND:USW00014707,"GROTON NEW LONDON AIRPORT, CT US",41.32792,-72.04893,2.5,METERS,1999-12-01,2024-03-13,1.0
3465,GHCND:USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.93742,-72.68202,51.6,METERS,1942-01-08,2024-11-14,1.0
3466,GHCND:USW00014752,"HARTFORD BRAINARD AIRPORT, CT US",41.7352,-72.65115,4.0,METERS,1920-01-01,2024-03-13,1.0
3467,GHCND:USW00014758,"NEW HAVEN TWEED AIRPORT, CT US",41.259,-72.88911,1.8,METERS,1948-01-01,2024-03-13,1.0
3468,GHCND:USW00054734,"DANBURY MUNICIPAL AIRPORT, CT US",41.37215,-73.48337,138.0,METERS,1998-05-01,2024-03-13,1.0
3469,GHCND:USW00054767,"WILLIMANTIC WINDHAM AIRPORT, CT US",41.74249,-72.18246,74.9,METERS,1996-07-01,2024-03-13,1.0
3470,GHCND:USW00054788,"MERIDEN MARKHAM MUNICIPAL AIRPORT, CT US",41.50969,-72.82783,29.6,METERS,1999-08-01,2024-03-13,1.0
3472,GHCND:USW00094702,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",41.16424,-73.12664,1.8,METERS,1942-12-08,2024-03-14,1.0
3481,GHCND:USC00072730,"DOVER, DE US",39.1467,-75.5055,9.1,METERS,1893-01-01,2024-03-13,1.0
3483,GHCND:USC00075320,"LEWES, DE US",38.7841,-75.1581,3.0,METERS,1945-02-01,2024-02-14,1.0
3485,GHCND:USC00076410,"NEWARK AG FARM, DE US",39.6682,-75.74569,32.3,METERS,1894-01-01,2024-02-14,1.0
3486,GHCND:USC00079605,"WILMINGTON PORTER RES, DE US",39.7739,-75.5414,82.3,METERS,1931-01-01,2024-01-31,1.0
3488,GHCND:USW00013764,"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",38.68974,-75.36246,15.1,METERS,1945-01-01,2024-03-13,1.0
3489,GHCND:USW00013781,"WILMINGTON NEW CASTLE CO AIRPORT, DE US",39.67444,-75.60566,22.4,METERS,1931-04-16,2024-03-14,1.0
3492,GHCND:USC00182325,"DALECARLIA RESERVOIR, DC US",38.9385,-77.1134,45.7,METERS,1948-08-01,2024-01-31,1.0
3493,GHCND:USC00186350,"NATIONAL ARBORETUM DC, DC US",38.91329,-76.97009,15.2,METERS,1948-08-01,2024-01-31,1.0
3636,GHCND:USC00080211,"APALACHICOLA AIRPORT, FL US",29.7258,-85.0205,6.1,METERS,1931-01-01,2024-03-13,0.997
3638,GHCND:USC00080236,"ARCHBOLD BIO STATION, FL US",27.18181,-81.35098,41.5,METERS,1969-01-01,2024-03-05,1.0
3640,GHCND:USC00080414,"BAHIA HONDA STATE PARK, FL US",24.65963,-81.27473,2.4,METERS,2004-01-01,2024-03-13,1.0
3641,GHCND:USC00080478,"BARTOW 1 SE, FL US",27.88608,-81.83251,33.8,METERS,1892-01-01,2024-02-01,1.0
3643,GHCND:USC00080737,"BIG CYPRESS, FL US",26.3283,-80.9958,4.6,METERS,2002-05-01,2024-02-29,1.0
3644,GHCND:USC00080945,"BRADENTON, FL US",27.4467,-82.5014,6.1,METERS,1965-05-01,2024-03-12,1.0
3649,GHCND:USC00081276,"CANAL POINT USDA, FL US",26.8639,-80.6256,9.1,METERS,1941-04-01,2024-03-07,1.0
3650,GHCND:USC00081306,"CAPE FLORIDA, FL US",25.6719,-80.1566,1.8,METERS,1997-01-01,2024-03-13,1.0
3651,GHCND:USC00081544,"CHIPLEY, FL US",30.7806,-85.5503,39.6,METERS,1939-04-01,2024-03-13,1.0
3652,GHCND:USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,METERS,1948-07-01,2024-03-13,1.0
3656,GHCND:USC00082008,"CROSS CITY 1 E, FL US",29.6333,-83.1053,12.8,METERS,1948-07-01,2024-01-13,1.0
3657,GHCND:USC00082046,"CURRY HAMMOCK STATE PARK, FL US",24.74257,-80.98193,1.2,METERS,2003-10-01,2024-03-13,1.0
3658,GHCND:USC00082150,"DAYTONA BEACH, FL US",29.1966,-81.0084,8.8,METERS,1923-02-01,2024-03-13,1.0
3660,GHCND:USC00082229,"DELAND 1 SSE, FL US",29.00982,-81.2985,7.6,METERS,1892-01-01,2024-03-13,1.0
3661,GHCND:USC00082288,"DESOTO CITY, FL US",27.3697,-81.5136,25.9,METERS,1925-10-01,2023-11-30,1.0
3662,GHCND:USC00082298,"DEVILS GARDEN, FL US",26.66388,-81.08998,7.9,METERS,1956-01-01,2024-02-29,1.0
3666,GHCND:USC00082944,"FERNANDINA BEACH, FL US",30.6669,-81.4525,14.9,METERS,1892-01-01,2024-02-29,1.0
3670,GHCND:USC00083153,"FORT GREEN 12 WSW, FL US",27.57264,-82.1393,34.1,METERS,1948-08-01,2024-03-10,1.0
3671,GHCND:USC00083163,"FORT LAUDERDALE, FL US",26.1019,-80.2011,4.9,METERS,1912-11-01,2024-03-13,1.0
3672,GHCND:USC00083168,"FORT LAUDERDALE BEACH, FL US",26.1408,-80.1061,1.2,METERS,1952-01-01,2024-03-13,1.0
3673,GHCND:USC00083207,"FORT PIERCE, FL US",27.4419,-80.3508,7.6,METERS,1901-01-01,2024-03-13,1.0
3674,GHCND:USC00083209,"FORT PIERCE ARC, FL US",27.4272,-80.4053,6.1,METERS,1998-02-01,2024-03-12,0.8442
3675,GHCND:USC00083470,"GLEN ST MARY 1 W, FL US",30.2717,-82.1856,39.0,METERS,1919-12-01,2024-03-13,1.0
3676,GHCND:USC00083874,"HASTINGS 4 NE, FL US",29.7652,-81.4697,3.0,METERS,1978-01-01,2024-03-13,1.0
3677,GHCND:USC00083909,"HIALEAH, FL US",25.8175,-80.2858,3.7,METERS,1940-06-29,2024-03-13,1.0
3679,GHCND:USC00083986,"HILLSBOROUGH RVR ST PARK, FL US",28.1469,-82.2276,16.2,METERS,1943-08-01,2024-03-13,1.0
3680,GHCND:USC00084050,"HOLLYWOOD, FL US",26.0281,-80.1341,2.7,METERS,2002-11-01,2024-03-13,1.0
3681,GHCND:USC00084095,"HOMESTEAD GEN AVIATION AIRPORT, FL US",25.5011,-80.55,2.7,METERS,1990-01-01,2024-03-13,1.0
3683,GHCND:USC00084289,"INVERNESS 3 SE, FL US",28.80286,-82.31266,17.7,METERS,1899-01-01,2024-01-31,1.0
3685,GHCND:USC00084366,"JACKSONVILLE BEACH, FL US",30.2875,-81.3927,3.0,METERS,1944-07-01,2024-03-13,1.0
3686,GHCND:USC00084394,"JASPER, FL US",30.5228,-82.9447,44.8,METERS,1950-04-01,2024-02-29,1.0
3687,GHCND:USC00084412,"JOHN PENNEKAMP STATE PARK, FL US",25.1936,-80.3493,1.8,METERS,2004-01-01,2024-03-13,1.0
3688,GHCND:USC00084461,"JUNO BEACH, FL US",26.86,-80.0552,1.5,METERS,2002-04-01,2024-02-29,1.0
3690,GHCND:USC00084571,"KEY WEST WEATHER FORECAST OFFICE, FL US",24.55338,-81.78807,1.2,METERS,1998-06-17,2024-03-13,1.0
3692,GHCND:USC00084625,"KISSIMMEE 2, FL US",28.2763,-81.424,18.3,METERS,1948-09-01,2024-03-13,1.0
3694,GHCND:USC00084731,"LAKE CITY 2 E, FL US",30.1852,-82.5941,59.4,METERS,1892-11-01,2024-03-13,1.0
3695,GHCND:USC00084802,"LAKELAND 2, FL US",27.99437,-82.01378,42.4,METERS,1995-11-01,2024-03-13,1.0
3696,GHCND:USC00085076,"LISBON, FL US",28.8728,-81.7844,20.7,METERS,1958-12-01,2024-03-13,1.0
3697,GHCND:USC00085099,"LIVE OAK, FL US",30.2889,-82.965,36.6,METERS,1898-09-01,2024-02-12,1.0
3698,GHCND:USC00085184,"LOXAHATCHEE NWR, FL US",26.4985,-80.216,6.4,METERS,1990-10-01,2024-01-31,1.0
3700,GHCND:USC00085359,"MARCO ISLAND, FL US",25.9491,-81.7138,3.0,METERS,2002-01-01,2024-03-13,1.0
3701,GHCND:USC00085377,"MARIANNA 7 NE, FL US",30.7341,-85.0305,35.1,METERS,2001-11-01,2024-03-13,0.977
